na_base_id,start_scan,end_scan
NL-HaNA_1.04.02_9000,1,528
NL-HaNA_1.04.02_9001,1,424
NL-HaNA_1.04.02_9002,1,370
NL-HaNA_1.04.02_9003,1,570
NL-HaNA_1.04.02_9004,1,244
NL-HaNA_1.04.02_9005,1,508
NL-HaNA_1.04.02_9006,1,674
NL-HaNA_1.04.02_9007,1,514
NL-HaNA_1.04.02_9008,1,180
NL-HaNA_1.04.02_9009,1,692
NL-HaNA_1.04.02_9010,1,686
NL-HaNA_1.04.02_9011,1,1068
NL-HaNA_1.04.02_9012,1,594
NL-HaNA_1.04.02_9013A,1,1926
NL-HaNA_1.04.02_9013B,1,1680
NL-HaNA_1.04.02_9014A,1,2230
NL-HaNA_1.04.02_9014B,1,1902
NL-HaNA_1.04.02_9015A,1,1440
NL-HaNA_1.04.02_9015B,1,1468
NL-HaNA_1.04.02_9015C,1,1684
NL-HaNA_1.04.02_9016,1,260
NL-HaNA_1.04.02_9017,1,1998
NL-HaNA_1.04.02_9018,1,1794
NL-HaNA_1.04.02_9019,1,114
NL-HaNA_1.04.02_9020,1,2120
NL-HaNA_1.04.02_9021,1,208
NL-HaNA_1.04.02_9022,1,2284
NL-HaNA_1.04.02_9023,1,1488
NL-HaNA_1.04.02_9024,1,314
NL-HaNA_1.04.02_9025,1,1172
NL-HaNA_1.04.02_9026,1,302
NL-HaNA_1.04.02_9027,1,2318
NL-HaNA_1.04.02_9028,1,1464
NL-HaNA_1.04.02_9029,1,344
NL-HaNA_1.04.02_9030,1,2200
NL-HaNA_1.04.02_9031,1,2188
NL-HaNA_1.04.02_9032,1,4226
NL-HaNA_1.04.02_9033,1,2936
NL-HaNA_1.04.02_9034,1,1696
NL-HaNA_1.04.02_9035,1,1622
NL-HaNA_1.04.02_9036,1,74
NL-HaNA_1.04.02_9037,1,1058
NL-HaNA_1.04.02_9038,1,988
NL-HaNA_1.04.02_9039,1,1064
NL-HaNA_1.04.02_9040,1,1576
NL-HaNA_1.04.02_9041,1,718
NL-HaNA_1.04.02_9042,1,788
NL-HaNA_1.04.02_9043,1,272
NL-HaNA_1.04.02_9044,1,468
NL-HaNA_1.04.02_9045,1,532
NL-HaNA_1.04.02_9046,1,394
NL-HaNA_1.04.02_9047,1,378
NL-HaNA_1.04.02_9048,1,336
NL-HaNA_1.04.02_9049,1,320
NL-HaNA_1.04.02_9050,1,300
NL-HaNA_1.04.02_9051,1,540
NL-HaNA_1.04.02_9052,1,560
NL-HaNA_1.04.02_9053,1,690
NL-HaNA_1.04.02_9054,1,646
NL-HaNA_1.04.02_9055,1,356
NL-HaNA_1.04.02_9056,1,432
NL-HaNA_1.04.02_9057,1,328
NL-HaNA_1.04.02_9058,1,304
NL-HaNA_1.04.02_9059,1,226
NL-HaNA_1.04.02_9060,1,440
NL-HaNA_1.04.02_9061,1,280
NL-HaNA_1.04.02_9062,1,794
NL-HaNA_1.04.02_9063,1,1356
NL-HaNA_1.04.02_9064,1,1226
NL-HaNA_1.04.02_9065,1,1266
NL-HaNA_1.04.02_9066,1,1128
NL-HaNA_1.04.02_9067,1,1946
NL-HaNA_1.04.02_9068,1,84
NL-HaNA_1.04.02_9069,1,1446
NL-HaNA_1.04.02_9070,1,1362
NL-HaNA_1.04.02_9071,1,602
NL-HaNA_1.04.02_9072,1,998
NL-HaNA_1.04.02_9073,1,694
NL-HaNA_1.04.02_9074,1,264
NL-HaNA_1.04.02_9075,1,1428
NL-HaNA_1.04.02_9076,1,870
NL-HaNA_1.04.02_9077,1,1164
NL-HaNA_1.04.02_9078,1,722
NL-HaNA_1.04.02_9079,1,780
NL-HaNA_1.04.02_9080,1,252
NL-HaNA_1.04.02_9081,1,194
NL-HaNA_1.04.02_9082,1,60
NL-HaNA_1.04.02_9083,1,280
NL-HaNA_1.04.02_9084,1,168
NL-HaNA_1.04.02_9085,1,120
NL-HaNA_1.04.02_9086,1,284
NL-HaNA_1.04.02_9087,1,264
NL-HaNA_1.04.02_9088,1,96
NL-HaNA_1.04.02_9089,1,196
NL-HaNA_1.04.02_9090,1,668
NL-HaNA_1.04.02_9091,1,1066
NL-HaNA_1.04.02_9092,1,510
NL-HaNA_1.04.02_9093,1,164
NL-HaNA_1.04.02_9094,1,150
NL-HaNA_1.04.02_9095,1,86
NL-HaNA_1.04.02_9096,1,32
NL-HaNA_1.04.02_9097,1,38
NL-HaNA_1.04.02_9098,1,4
NL-HaNA_1.04.02_9099,1,124
NL-HaNA_1.04.02_9100,1,32
NL-HaNA_1.04.02_9101,1,120
NL-HaNA_1.04.02_9102,1,182
NL-HaNA_1.04.02_9103,1,164
NL-HaNA_1.04.02_9104,1,346
NL-HaNA_1.04.02_9105,1,346
NL-HaNA_1.04.02_9106,1,258
NL-HaNA_1.04.02_9107,1,536
NL-HaNA_1.04.02_9108,1,302
NL-HaNA_1.04.02_9109,1,236
NL-HaNA_1.04.02_9110,1,234
NL-HaNA_1.04.02_9111,1,236
NL-HaNA_1.04.02_9112,1,388
NL-HaNA_1.04.02_9113,1,262
NL-HaNA_1.04.02_9114,1,102
NL-HaNA_1.04.02_9115,1,400
NL-HaNA_1.04.02_9116,1,152
NL-HaNA_1.04.02_9117,1,150
NL-HaNA_1.04.02_9118,1,150
NL-HaNA_1.04.02_9119,1,210
NL-HaNA_1.04.02_9120,1,100
NL-HaNA_1.04.02_9121,1,236
NL-HaNA_1.04.02_9122,1,180
NL-HaNA_1.04.02_9123,1,242
NL-HaNA_1.04.02_9124,1,224
NL-HaNA_1.04.02_9126,1,194
NL-HaNA_1.04.02_9127,1,216
NL-HaNA_1.04.02_9128,1,452
NL-HaNA_1.04.02_9129,1,406
NL-HaNA_1.04.02_9130,1,248
NL-HaNA_1.04.02_9131,1,456
NL-HaNA_1.04.02_9132,1,742
NL-HaNA_1.04.02_9133,1,184
NL-HaNA_1.04.02_9134,1,544
NL-HaNA_1.04.02_9135,1,714
NL-HaNA_1.04.02_9136,1,586
NL-HaNA_1.04.02_9137,1,848
NL-HaNA_1.04.02_9138,1,296
NL-HaNA_1.04.02_9139,1,660
NL-HaNA_1.04.02_9140,1,280
NL-HaNA_1.04.02_9141,1,280
NL-HaNA_1.04.02_9142,1,868
NL-HaNA_1.04.02_9143,1,86
NL-HaNA_1.04.02_9144,1,612
NL-HaNA_1.04.02_9145,1,312
NL-HaNA_1.04.02_9146,1,264
NL-HaNA_1.04.02_9147,1,218
NL-HaNA_1.04.02_9148,1,304
NL-HaNA_1.04.02_9149,1,508
NL-HaNA_1.04.02_9150,1,250
NL-HaNA_1.04.02_9151,1,264
NL-HaNA_1.04.02_9152,1,376
NL-HaNA_1.04.02_9153,1,196
NL-HaNA_1.04.02_9154,1,154
NL-HaNA_1.04.02_9155,1,200
NL-HaNA_1.04.02_9156,1,84
NL-HaNA_1.04.02_9157,1,256
NL-HaNA_1.04.02_9158,1,246
NL-HaNA_1.04.02_9159,1,284
NL-HaNA_1.04.02_9160,1,274
NL-HaNA_1.04.02_9161,1,218
NL-HaNA_1.04.02_9162,1,226
NL-HaNA_1.04.02_9163,1,180
NL-HaNA_1.04.02_9164,1,176
NL-HaNA_1.04.02_9165,1,186
NL-HaNA_1.04.02_9166,1,114
NL-HaNA_1.04.02_9167,1,166
NL-HaNA_1.04.02_9168,1,108
NL-HaNA_1.04.02_9169,1,212
NL-HaNA_1.04.02_9170,1,36
NL-HaNA_1.04.02_9171,1,32
NL-HaNA_1.04.02_9172,1,46
NL-HaNA_1.04.02_9173,1,150
NL-HaNA_1.04.02_9174,1,114
NL-HaNA_1.04.02_9175,1,38
NL-HaNA_1.04.02_9176,1,152
NL-HaNA_1.04.02_9177,1,118
NL-HaNA_1.04.02_9178,1,170
NL-HaNA_1.04.02_9179,1,92
NL-HaNA_1.04.02_9180,1,300
NL-HaNA_1.04.02_9181,1,270
NL-HaNA_1.04.02_9182,1,498
NL-HaNA_1.04.02_9183,1,556
NL-HaNA_1.04.02_9184,1,608
NL-HaNA_1.04.02_9185,1,332
NL-HaNA_1.04.02_9186,1,440
NL-HaNA_1.04.02_9187,1,194
NL-HaNA_1.04.02_9188,1,148
NL-HaNA_1.04.02_9189,1,214
NL-HaNA_1.04.02_9190,1,510
NL-HaNA_1.04.02_9191,1,76
NL-HaNA_1.04.02_9192,1,280
NL-HaNA_1.04.02_9193,1,178
NL-HaNA_1.04.02_9194,1,580
NL-HaNA_1.04.02_9195,1,226
NL-HaNA_1.04.02_9196,1,640
NL-HaNA_1.04.02_9197,1,272
NL-HaNA_1.04.02_9198,1,224
NL-HaNA_1.04.02_9199,1,240
NL-HaNA_1.04.02_9200,1,564
NL-HaNA_1.04.02_9201,1,336
NL-HaNA_1.04.02_9202,1,340
NL-HaNA_1.04.02_9203,1,162
NL-HaNA_1.04.02_9204,1,578
NL-HaNA_1.04.02_9205,1,368
NL-HaNA_1.04.02_9206,1,320
NL-HaNA_1.04.02_9207,1,448
NL-HaNA_1.04.02_9208,1,230
NL-HaNA_1.04.02_9209,1,70
NL-HaNA_1.04.02_9210,1,148
NL-HaNA_1.04.02_9211,1,206
NL-HaNA_1.04.02_9212,1,244
NL-HaNA_1.04.02_9213,1,48
NL-HaNA_1.04.02_9214,1,126
NL-HaNA_1.04.02_9215,1,258
NL-HaNA_1.04.02_9216,1,546
NL-HaNA_1.04.02_9217,1,200
NL-HaNA_1.04.02_9218,1,150
NL-HaNA_1.04.02_9219,1,322
NL-HaNA_1.04.02_9220,1,212
NL-HaNA_1.04.02_9221,1,382
NL-HaNA_1.04.02_9222,1,158
NL-HaNA_1.04.02_9223,1,74
NL-HaNA_1.04.02_9224,1,464
NL-HaNA_1.04.02_9225,1,1055
NL-HaNA_1.04.02_9226,1,424
NL-HaNA_1.04.02_9227,1,464
NL-HaNA_1.04.02_9228,1,562
NL-HaNA_1.04.02_9229,1,442
NL-HaNA_1.04.02_9230,1,370
NL-HaNA_1.04.02_9231,1,350
NL-HaNA_1.04.02_9232,1,330
NL-HaNA_1.04.02_9233,1,408
NL-HaNA_1.04.02_9234,1,650
NL-HaNA_1.04.02_9235,1,882
NL-HaNA_1.04.02_9236,1,714
NL-HaNA_1.04.02_9237,1,346
NL-HaNA_1.04.02_9238,1,1140
NL-HaNA_1.04.02_9239,1,1258
NL-HaNA_1.04.02_9240,1,1218
NL-HaNA_1.04.02_9241,1,1228
NL-HaNA_1.04.02_9242,1,1214
NL-HaNA_1.04.02_9243,1,1328
NL-HaNA_1.04.02_9244,1,1296
NL-HaNA_1.04.02_9245,1,1394
NL-HaNA_1.04.02_9246,1,1020
NL-HaNA_1.04.02_9247,1,854
NL-HaNA_1.04.02_9248,1,922
NL-HaNA_1.04.02_9249,1,634
NL-HaNA_1.04.02_9250,1,754
NL-HaNA_1.04.02_9251,1,932
NL-HaNA_1.04.02_9252,1,1150
NL-HaNA_1.04.02_9253,1,1114
NL-HaNA_1.04.02_9254,1,1258
NL-HaNA_1.04.02_9255,1,1074
NL-HaNA_1.04.02_9256,1,1008
NL-HaNA_1.04.02_9257,1,992
NL-HaNA_1.04.02_9258,1,824
NL-HaNA_1.04.02_9259,1,692
NL-HaNA_1.04.02_9260,1,700
NL-HaNA_1.04.02_9261,1,868
NL-HaNA_1.04.02_9262,1,740
NL-HaNA_1.04.02_9263,1,794
NL-HaNA_1.04.02_9264,1,744
NL-HaNA_1.04.02_9265,1,668
NL-HaNA_1.04.02_9266,1,682
NL-HaNA_1.04.02_9267,1,520
NL-HaNA_1.04.02_9268,1,632
NL-HaNA_1.04.02_9269,1,586
NL-HaNA_1.04.02_9270,1,918
NL-HaNA_1.04.02_9271,1,904
NL-HaNA_1.04.02_9272,1,438
NL-HaNA_1.04.02_9273,1,662
NL-HaNA_1.04.02_9274,1,396
NL-HaNA_1.04.02_9275,1,448
NL-HaNA_1.04.02_9276,1,640
NL-HaNA_1.04.02_9277,1,394
NL-HaNA_1.04.02_9278,1,362
NL-HaNA_1.04.02_9279,1,350
NL-HaNA_1.04.02_9280,1,596
NL-HaNA_1.04.02_9281,1,564
NL-HaNA_1.04.02_9282,1,484
NL-HaNA_1.04.02_9283,1,1372
NL-HaNA_1.04.02_9284,1,438
NL-HaNA_1.04.02_9285,1,70
NL-HaNA_1.04.02_9286,1,580
NL-HaNA_1.04.02_9287,1,286
NL-HaNA_1.04.02_9288,1,216
NL-HaNA_1.04.02_9289,1,368
NL-HaNA_1.04.02_9290,1,318
NL-HaNA_1.04.02_9291,1,402
NL-HaNA_1.04.02_9292,1,224
NL-HaNA_1.04.02_9293,1,252
NL-HaNA_1.04.02_9294,1,518
NL-HaNA_1.04.02_9295,1,538
NL-HaNA_1.04.02_9296,1,462
NL-HaNA_1.04.02_9297,1,440
NL-HaNA_1.04.02_9298,1,472
NL-HaNA_1.04.02_9299,1,516
NL-HaNA_1.04.02_9300,1,440
NL-HaNA_1.04.02_9301,1,424
NL-HaNA_1.04.02_9302,1,238
NL-HaNA_1.04.02_9303,1,300
NL-HaNA_1.04.02_9304,1,236
NL-HaNA_1.04.02_9305,1,314
NL-HaNA_1.04.02_9306,1,560
NL-HaNA_1.04.02_9307,1,538
NL-HaNA_1.04.02_9308,1,416
NL-HaNA_1.04.02_9309,1,462
NL-HaNA_1.04.02_9310,1,536
NL-HaNA_1.04.02_9311,1,532
NL-HaNA_1.04.02_9312,1,354
NL-HaNA_1.04.02_9313,1,420
NL-HaNA_1.04.02_9314,1,362
NL-HaNA_1.04.02_9315,1,230
NL-HaNA_1.04.02_9316,1,266
NL-HaNA_1.04.02_9317,1,224
NL-HaNA_1.04.02_9318,1,410
NL-HaNA_1.04.02_9319,1,276
NL-HaNA_1.04.02_9320,1,314
NL-HaNA_1.04.02_9321,1,150
NL-HaNA_1.04.02_9322,1,130
NL-HaNA_1.04.02_9323,1,142
NL-HaNA_1.04.02_9324,1,104
NL-HaNA_1.04.02_9325,1,140
NL-HaNA_1.04.02_9326,1,154
NL-HaNA_1.04.02_9327,1,240
NL-HaNA_1.04.02_9328,1,130
NL-HaNA_1.04.02_9329,1,372
NL-HaNA_1.04.02_9330,1,304
NL-HaNA_1.04.02_9331,1,1254
NL-HaNA_1.04.02_9332,1,854
NL-HaNA_1.04.02_9333,1,72
NL-HaNA_1.04.02_9334,1,268
NL-HaNA_1.04.02_9335,1,212
NL-HaNA_1.04.02_9336,1,64
NL-HaNA_1.04.02_9337,1,844
NL-HaNA_1.04.02_9338,1,1328
NL-HaNA_1.04.02_9339,1,1306
NL-HaNA_1.04.02_9340,1,1398
NL-HaNA_1.04.02_9342,1,514
NL-HaNA_1.04.02_9343,1,1442
NL-HaNA_1.04.02_9344,1,672
NL-HaNA_1.04.02_9345,1,2056
NL-HaNA_1.04.02_9346,1,1300
NL-HaNA_1.04.02_9347,1,690
NL-HaNA_1.04.02_9348,1,310
NL-HaNA_1.04.02_9349,1,1378
NL-HaNA_1.04.02_9350,1,788
NL-HaNA_1.04.02_9351,1,1316
NL-HaNA_1.04.02_9352,1,942
NL-HaNA_1.04.02_9353,1,1128
NL-HaNA_1.04.02_9354,1,662
NL-HaNA_1.04.02_9355,1,1088
NL-HaNA_1.04.02_9356,1,1012
NL-HaNA_1.04.02_9357,1,954
NL-HaNA_1.04.02_9358,1,786
NL-HaNA_1.04.02_9359,1,872
NL-HaNA_1.04.02_9360,1,1096
NL-HaNA_1.04.02_9361,1,898
NL-HaNA_1.04.02_9362,1,1228
NL-HaNA_1.04.02_9363,1,856
NL-HaNA_1.04.02_9364,1,804
NL-HaNA_1.04.02_9365,1,1014
NL-HaNA_1.04.02_9366,1,660
NL-HaNA_1.04.02_9367,1,846
NL-HaNA_1.04.02_9368,1,838
NL-HaNA_1.04.02_9369,1,558
NL-HaNA_1.04.02_9370,1,810
NL-HaNA_1.04.02_9371,1,746
NL-HaNA_1.04.02_9372,1,694
NL-HaNA_1.04.02_9373,1,744
NL-HaNA_1.04.02_9374,1,234
NL-HaNA_1.04.02_9375,1,940
NL-HaNA_1.04.02_9376,1,1494
NL-HaNA_1.04.02_9377,1,1270
NL-HaNA_1.04.02_9378,1,550
NL-HaNA_1.04.02_9379,1,962
NL-HaNA_1.04.02_9380,1,500
NL-HaNA_1.04.02_9381,1,516
NL-HaNA_1.04.02_9382,1,674
NL-HaNA_1.04.02_9383,1,850
NL-HaNA_1.04.02_9384,1,1038
NL-HaNA_1.04.02_9385,1,548
NL-HaNA_1.04.02_9386,1,734
NL-HaNA_1.04.02_9387,1,594
NL-HaNA_1.04.02_9388,1,1048
NL-HaNA_1.04.02_9389,1,958
NL-HaNA_1.04.02_9390,1,966
NL-HaNA_1.04.02_9391,1,1062
NL-HaNA_1.04.02_9392,1,1248
NL-HaNA_1.04.02_9393,1,944
NL-HaNA_1.04.02_9394,1,750
NL-HaNA_1.04.02_9395,1,782
NL-HaNA_1.04.02_9396,1,758
NL-HaNA_1.04.02_9397,1,1110
NL-HaNA_1.04.02_9398,1,944
NL-HaNA_1.04.02_9399,1,1072
NL-HaNA_1.04.02_9400,1,904
NL-HaNA_1.04.02_9401,1,1028
NL-HaNA_1.04.02_9402,1,902
NL-HaNA_1.04.02_9403,1,1088
NL-HaNA_1.04.02_9404,1,570
NL-HaNA_1.04.02_9405,1,692
NL-HaNA_1.04.02_9406,1,624
NL-HaNA_1.04.02_9407,1,1022
NL-HaNA_1.04.02_9408,1,728
NL-HaNA_1.04.02_9409,1,778
NL-HaNA_1.04.02_9410,1,708
NL-HaNA_1.04.02_9411,1,2106
NL-HaNA_1.04.02_9412,1,880
NL-HaNA_1.04.02_9413,1,640
NL-HaNA_1.04.02_9414,1,1142
NL-HaNA_1.04.02_9415,1,1138
NL-HaNA_1.04.02_9416,1,1308
NL-HaNA_1.04.02_9417,1,1974
NL-HaNA_1.04.02_9418,1,1048
NL-HaNA_1.04.02_9419,1,1070
NL-HaNA_1.04.02_9420,1,866
NL-HaNA_1.04.02_9421,1,902
NL-HaNA_1.04.02_9422,1,848
NL-HaNA_1.04.02_9423,1,828
NL-HaNA_1.04.02_9424,1,854
NL-HaNA_1.04.02_9425,1,816
NL-HaNA_1.04.02_9426,1,1008
NL-HaNA_1.04.02_9427,1,1176
NL-HaNA_1.04.02_9428,1,1356
NL-HaNA_1.04.02_9429,1,1222
NL-HaNA_1.04.02_9430,1,956
NL-HaNA_1.04.02_9431,1,1024
NL-HaNA_1.04.02_9432,1,568
NL-HaNA_1.04.02_9433,1,904
NL-HaNA_1.04.02_9434,1,476
NL-HaNA_1.04.02_9435,1,700
NL-HaNA_1.04.02_9436,1,972
NL-HaNA_1.04.02_9437,1,534
NL-HaNA_1.04.02_9438,1,794
NL-HaNA_1.04.02_9439,1,706
NL-HaNA_1.04.02_9440,1,576
NL-HaNA_1.04.02_9441,1,538
NL-HaNA_1.04.02_9442,1,732
NL-HaNA_1.04.02_9443,1,760
NL-HaNA_1.04.02_9444,1,500
NL-HaNA_1.04.02_9445,1,1142
NL-HaNA_1.04.02_9446,1,498
NL-HaNA_1.04.02_9447,1,598
NL-HaNA_1.04.02_9448,1,532
NL-HaNA_1.04.02_9449,1,788
NL-HaNA_1.04.02_9450,1,466
NL-HaNA_1.04.02_9451,1,660
NL-HaNA_1.04.02_9452,1,382
NL-HaNA_1.04.02_9453,1,406
NL-HaNA_1.04.02_9454,1,770
NL-HaNA_1.04.02_9455,1,818
NL-HaNA_1.04.02_9456,1,788
NL-HaNA_1.04.02_9457,1,578
NL-HaNA_1.04.02_9458,1,486
NL-HaNA_1.04.02_9459,1,344
NL-HaNA_1.04.02_9460,1,522
NL-HaNA_1.04.02_9461,1,522
NL-HaNA_1.04.02_9462,1,582
NL-HaNA_1.04.02_9463,1,1340
NL-HaNA_1.04.02_9464,1,814
NL-HaNA_1.04.02_9465,1,1100
NL-HaNA_1.04.02_9466,1,760
NL-HaNA_1.04.02_9467,1,874
NL-HaNA_1.04.02_9468,1,940
NL-HaNA_1.04.02_9469,1,476
NL-HaNA_1.04.02_9470,1,680
NL-HaNA_1.04.02_9471,1,948
NL-HaNA_1.04.02_9472,1,1042
NL-HaNA_1.04.02_9473,1,844
NL-HaNA_1.04.02_9474,1,1006
NL-HaNA_1.04.02_9475,1,512
NL-HaNA_1.04.02_9476,1,796
NL-HaNA_1.04.02_9477,1,988
NL-HaNA_1.04.02_9478,1,1112
NL-HaNA_1.04.02_9479,1,384
NL-HaNA_1.04.02_9480,1,998
NL-HaNA_1.04.02_9481,1,592
NL-HaNA_1.04.02_9482,1,418
NL-HaNA_1.04.02_9483,1,854
NL-HaNA_1.04.02_9484,1,730
NL-HaNA_1.04.02_9485,1,902
NL-HaNA_1.04.02_9486,1,1174
NL-HaNA_1.04.02_9487,1,904
NL-HaNA_1.04.02_9488,1,1494
NL-HaNA_1.04.02_9489,1,1604
NL-HaNA_1.04.02_9490,1,948
NL-HaNA_1.04.02_9491,1,874
NL-HaNA_1.04.02_9492,1,1348
NL-HaNA_1.04.02_9493,1,696
NL-HaNA_1.04.02_9494,1,698
NL-HaNA_1.04.02_9495,1,956
NL-HaNA_1.04.02_9496,1,904
NL-HaNA_1.04.02_9497,1,916
NL-HaNA_1.04.02_9498,1,646
NL-HaNA_1.04.02_9500,1,832
NL-HaNA_1.04.02_9501,1,666
NL-HaNA_1.04.02_9502,1,926
NL-HaNA_1.04.02_9503,1,716
NL-HaNA_1.04.02_9504,1,654
NL-HaNA_1.04.02_9505,1,562
NL-HaNA_1.04.02_9506,1,596
NL-HaNA_1.04.02_9507,1,1002
NL-HaNA_1.04.02_9508,1,956
NL-HaNA_1.04.02_9509,1,1104
NL-HaNA_1.04.02_9510,1,690
NL-HaNA_1.04.02_9511,1,508
NL-HaNA_1.04.02_9512,1,376
NL-HaNA_1.04.02_9513,1,776
NL-HaNA_1.04.02_9514,1,876
NL-HaNA_1.04.02_9515,1,654
NL-HaNA_1.04.02_9516,1,662
NL-HaNA_1.04.02_9517,1,884
NL-HaNA_1.04.02_9518,1,794
NL-HaNA_1.04.02_9519,1,90
NL-HaNA_1.04.02_9520,1,104
NL-HaNA_1.04.02_9521,1,240
NL-HaNA_1.04.02_9522,1,188
NL-HaNA_1.04.02_9523,1,236
NL-HaNA_1.04.02_9524I,1,756
NL-HaNA_1.04.02_9524II,1,512
NL-HaNA_1.04.02_9525,1,818
NL-HaNA_1.04.02_9526,1,366
NL-HaNA_1.04.02_9527,1,274
NL-HaNA_1.04.02_9528,1,834
NL-HaNA_1.04.02_9529,1,156
NL-HaNA_1.04.02_9530,1,284
NL-HaNA_1.04.02_9531,1,194
NL-HaNA_1.04.02_9532,1,268
NL-HaNA_1.04.02_9533,1,254
NL-HaNA_1.04.02_9534,1,308
NL-HaNA_1.04.02_9535,1,456
NL-HaNA_1.04.02_9536,1,414
NL-HaNA_1.04.02_9537,1,136
NL-HaNA_1.04.02_9538,1,160
NL-HaNA_1.04.02_9539,1,112
NL-HaNA_1.04.02_9540,1,4
NL-HaNA_1.04.02_9541,1,1072
NL-HaNA_1.04.02_9542,1,950
NL-HaNA_1.04.02_9543,1,420
NL-HaNA_1.04.02_9544,1,264
NL-HaNA_1.04.02_9545,1,610
NL-HaNA_1.04.02_9546,1,270
NL-HaNA_1.04.02_9547,1,330
NL-HaNA_1.04.02_9548,1,124
NL-HaNA_1.04.02_9549,1,196
NL-HaNA_1.04.02_9550,1,704
NL-HaNA_1.04.02_9551,1,852
NL-HaNA_1.04.02_9552,1,200
NL-HaNA_1.04.02_9553,1,76
NL-HaNA_1.04.02_9554,1,68
NL-HaNA_1.04.02_9555,1,244
NL-HaNA_1.04.02_9556,1,106
NL-HaNA_1.04.02_9557,1,398
NL-HaNA_1.04.02_9558,1,298
NL-HaNA_1.04.02_9559,1,452
NL-HaNA_1.04.02_9560,1,210
NL-HaNA_1.04.02_9561,1,408
NL-HaNA_1.04.02_9562,1,222
NL-HaNA_1.04.02_9563,1,338
NL-HaNA_1.04.02_9564,1,826
NL-HaNA_1.04.02_9565,1,466
NL-HaNA_1.04.02_9566,1,936
NL-HaNA_1.04.02_9567,1,348
NL-HaNA_1.04.02_9568,1,1420
NL-HaNA_1.04.02_9569,1,342
NL-HaNA_1.04.02_9570,1,884
NL-HaNA_1.04.02_9571,1,488
NL-HaNA_1.04.02_9572,1,206
NL-HaNA_1.04.02_9573,1,394
NL-HaNA_1.04.02_9574,1,444
NL-HaNA_1.04.02_9575,1,368
NL-HaNA_1.04.02_9576,1,312
NL-HaNA_1.04.02_9577,1,436
NL-HaNA_1.04.02_9578,1,654
NL-HaNA_1.04.02_9579,1,664
NL-HaNA_1.04.02_9580,1,644
NL-HaNA_1.04.02_9581,1,314
NL-HaNA_1.04.02_9582,1,566
NL-HaNA_1.04.02_9583,1,576
NL-HaNA_1.04.02_9584,1,600
NL-HaNA_1.04.02_9585,1,414
NL-HaNA_1.04.02_9586,1,276
NL-HaNA_1.04.02_9587,1,330
NL-HaNA_1.04.02_9588,1,104
NL-HaNA_1.04.02_9589,1,868
NL-HaNA_1.04.02_9590,1,1242
NL-HaNA_1.04.02_9591,1,224
NL-HaNA_1.04.02_9592,1,776
NL-HaNA_1.04.02_9593,1,356
NL-HaNA_1.04.02_9594,1,710
NL-HaNA_1.04.02_9595,1,702
NL-HaNA_1.04.02_9596,1,394
NL-HaNA_1.04.02_9597,1,56
NL-HaNA_1.04.02_9598,1,8
NL-HaNA_1.04.02_9599,1,184
NL-HaNA_1.04.02_9600,1,156
NL-HaNA_1.04.02_9601,1,132
NL-HaNA_1.04.02_9602,1,132
NL-HaNA_1.04.02_9603,1,134
NL-HaNA_1.04.02_9604,1,114
NL-HaNA_1.04.02_9605,1,128
NL-HaNA_1.04.02_9606,1,132
NL-HaNA_1.04.02_9607,1,80
NL-HaNA_1.04.02_9608,1,146
NL-HaNA_1.04.02_9609,1,78
NL-HaNA_1.04.02_9610,1,128
NL-HaNA_1.04.02_9611,1,226
NL-HaNA_1.04.02_9612,1,168
NL-HaNA_1.04.02_9613,1,162
NL-HaNA_1.04.02_9614,1,116
NL-HaNA_1.04.02_9615,1,774
NL-HaNA_1.04.02_9615A,1,276
NL-HaNA_1.04.02_9616,1,198
NL-HaNA_1.04.02_9617,1,328
NL-HaNA_1.04.02_9618,1,54
NL-HaNA_1.04.02_9619,1,240
NL-HaNA_1.04.02_9620,1,290
NL-HaNA_1.04.02_9621,1,276
NL-HaNA_1.04.02_9622,1,148
NL-HaNA_1.04.02_9623,1,122
NL-HaNA_1.04.02_9624,1,170
NL-HaNA_1.04.02_9625,1,464
NL-HaNA_1.04.02_9626A,1,1308
NL-HaNA_1.04.02_9626B,1,1526
NL-HaNA_1.04.02_9627,1,826
NL-HaNA_1.04.02_9628,1,356
NL-HaNA_1.04.02_9629,1,80
NL-HaNA_1.04.02_9630,1,152
NL-HaNA_1.04.02_9631,1,252
NL-HaNA_1.04.02_9632,1,230
NL-HaNA_1.04.02_9633,1,100
NL-HaNA_1.04.02_9634,1,208
NL-HaNA_1.04.02_9635,1,176
NL-HaNA_1.04.02_9636,1,308
NL-HaNA_1.04.02_9637,1,278
NL-HaNA_1.04.02_9638,1,328
NL-HaNA_1.04.02_9639,1,504
NL-HaNA_1.04.02_9640,1,420
NL-HaNA_1.04.02_9641,1,420
NL-HaNA_1.04.02_9642,1,208
NL-HaNA_1.04.02_9643,1,144
NL-HaNA_1.04.02_9644,1,148
NL-HaNA_1.04.02_9645,1,234
NL-HaNA_1.04.02_9646,1,174
NL-HaNA_1.04.02_9647,1,240
NL-HaNA_1.04.02_9648,1,250
NL-HaNA_1.04.02_9649,1,252
NL-HaNA_1.04.02_9650,1,288
NL-HaNA_1.04.02_9651,1,402
NL-HaNA_1.04.02_9652,1,332
NL-HaNA_1.04.02_9653,1,290
NL-HaNA_1.04.02_9654,1,348
NL-HaNA_1.04.02_9655,1,346
